<>f__AnonymousType3`18;<>f__AnonymousType3`18.codigo;<>f__AnonymousType3`18.nombre;<>f__AnonymousType3`18.descripcion;<>f__AnonymousType3`18.categoria_id;<>f__AnonymousType3`18.categoria_nombre;<>f__AnonymousType3`18.precio;<>f__AnonymousType3`18.stock;<>f__AnonymousType3`18.activo;<>f__AnonymousType3`18.visible_catalogo;<>f__AnonymousType3`18.grupo1;<>f__AnonymousType3`18.grupo2;<>f__AnonymousType3`18.grupo3;<>f__AnonymousType3`18.fecha_alta;<>f__AnonymousType3`18.fecha_modi;<>f__AnonymousType3`18.codigo_ubicacion;<>f__AnonymousType3`18.listas_precios;<>f__AnonymousType3`18.porcentaje;<>f__AnonymousType3`18.stocks_por_empresa
"{ codigo = 07240, nombre = TEMBLEKE DINO xU C/ROMP.CAB, descripcion = TEMBLEKE DINO xU C/ROMP.CAB, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07240;"TEMBLEKE DINO xU C/ROMP.CAB";"TEMBLEKE DINO xU C/ROMP.CAB";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 349,23, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 377,17, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 157 }]"
"{ codigo = 07241, nombre = TEMBLEKE DRACULENGUA xU, descripcion = TEMBLEKE DRACULENGUA xU, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07241;"TEMBLEKE DRACULENGUA xU";"TEMBLEKE DRACULENGUA xU";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 488,92, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 528,04, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 453 }]"
"{ codigo = 07243, nombre = BARRA INTEGRA CAJU/ARAND x41gr, descripcion = BARRA INTEGRA CAJU/ARAND x41gr, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07243;"BARRA INTEGRA CAJU/ARAND x41gr";"BARRA INTEGRA CAJU/ARAND x41gr";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 763,53, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 824,61, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 64 }]"
"{ codigo = 07244, nombre = TEMBLEKE COBRA xU, descripcion = TEMBLEKE COBRA xU, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07244;"TEMBLEKE COBRA xU";"TEMBLEKE COBRA xU";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 467,58, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 504,99, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 242 }]"
"{ codigo = 07246, nombre = TEMBLEKE DINO LARGOS xU, descripcion = TEMBLEKE DINO LARGOS xU, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07246;"TEMBLEKE DINO LARGOS xU";"TEMBLEKE DINO LARGOS xU";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 467,58, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 504,99, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 300 }]"
"{ codigo = 07248, nombre = GIRASOLAZO X 50GRS, descripcion = GIRASOLAZO X 50GRS, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07248;"GIRASOLAZO X 50GRS";"GIRASOLAZO X 50GRS";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 206,53, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 223,05, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 8012 }]"
"{ codigo = 07249, nombre = CHUPETIN TNT X 48 U BOLSA, descripcion = CHUPETIN TNT X 48 U BOLSA, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07249;"CHUPETIN TNT X 48 U BOLSA";"CHUPETIN TNT X 48 U BOLSA";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 3352,07, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 3620,23, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 07250, nombre = BOM BON VAUQUITA 30u x15gr, descripcion = BOM BON VAUQUITA 30u x15gr, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07250;"BOM BON VAUQUITA 30u x15gr";"BOM BON VAUQUITA 30u x15gr";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 4351,00, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 4699,08, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 103 }]"
"{ codigo = 07251, nombre = CHICLE GUMBALLS 16u x20 TIRAS DISPLAY, descripcion = CHICLE GUMBALLS 16u x20 TIRAS DISPLAY, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07251;"CHICLE GUMBALLS 16u x20 TIRAS DISPLAY";"CHICLE GUMBALLS 16u x20 TIRAS DISPLAY";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 9739,47, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 10488,66, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 07253, nombre = CHUP AIR POP xU, descripcion = CHUP AIR POP xU, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07253;"CHUP AIR POP xU";"CHUP AIR POP xU";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1778,45, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1926,20, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 150 }]"
"{ codigo = 07254, nombre = CARAM MAST. HIPOPO SURT x500g, descripcion = CARAM MAST. HIPOPO SURT x500g, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07254;"CARAM MAST. HIPOPO SURT x500g";"CARAM MAST. HIPOPO SURT x500g";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 2166,80, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 2340,08, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 212 }]"
"{ codigo = 07255, nombre = CARAM DURO BALA CORAZON x40g LATA, descripcion = CARAM DURO BALA CORAZON x40g LATA, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07255;"CARAM DURO BALA CORAZON x40g LATA";"CARAM DURO BALA CORAZON x40g LATA";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 2460,11, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 2656,85, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 230 }]"
"{ codigo = 07256, nombre = POTE CHICLE EYES BALL SURT. x975g GAM, descripcion = POTE CHICLE EYES BALL SURT. x975g GAM, categoria_id = , categoria_nombre = , precio = 0, stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07256;"POTE CHICLE EYES BALL SURT. x975g GAM";"POTE CHICLE EYES BALL SURT. x975g GAM";"";"";0;0;True;True;"";7;"";2025-08-15;2025-08-15;"";[];"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 07263, nombre = BARRA INTEGRA S/TACC ARAND x39gr, descripcion = BARRA INTEGRA S/TACC ARAND x39gr, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07263;"BARRA INTEGRA S/TACC ARAND x39gr";"BARRA INTEGRA S/TACC ARAND x39gr";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 763,53, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 824,61, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 54 }]"
"{ codigo = 07264, nombre = PIPAS BARBACOA 12x40gr, descripcion = PIPAS BARBACOA 12x40gr, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07264;"PIPAS BARBACOA 12x40gr";"PIPAS BARBACOA 12x40gr";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 5083,72, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 5490,42, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 161 }]"
"{ codigo = 07265, nombre = PASTILLAS FREEGELLS x12u PLAY MENTA-CHOC, descripcion = PASTILLAS FREEGELLS x12u PLAY MENTA-CHOC, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07265;"PASTILLAS FREEGELLS x12u PLAY MENTA-CHOC";"PASTILLAS FREEGELLS x12u PLAY MENTA-CHOC";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1796,36, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1940,07, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 169 }]"
"{ codigo = 07266, nombre = FROSTY POP (HELADITO) xU, descripcion = FROSTY POP (HELADITO) xU, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07266;"FROSTY POP (HELADITO) xU";"FROSTY POP (HELADITO) xU";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1314,62, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1419,79, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 213 }]"
"{ codigo = 07268, nombre = GELATINES MORAS x250g, descripcion = GELATINES MORAS x250g, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07268;"GELATINES MORAS x250g";"GELATINES MORAS x250g";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1615,79, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1745,06, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 07269, nombre = BARRA MUECAS BANANADDL x45gr, descripcion = BARRA MUECAS BANANADDL x45gr, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07269;"BARRA MUECAS BANANADDL x45gr";"BARRA MUECAS BANANADDL x45gr";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 925,60, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 999,65, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 113 }]"
"{ codigo = 07270, nombre = CHICLE COMEFUEGO x50u PLUS, descripcion = CHICLE COMEFUEGO x50u PLUS, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07270;"CHICLE COMEFUEGO x50u PLUS";"CHICLE COMEFUEGO x50u PLUS";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 2106,50, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 2275,02, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 5 }]"
"{ codigo = 07271, nombre = SNICKERS x48g, descripcion = SNICKERS x48g, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07271;"SNICKERS x48g";"SNICKERS x48g";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1567,95, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1693,38, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 07273, nombre = WATER POP xU PISTOLA, descripcion = WATER POP xU PISTOLA, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07273;"WATER POP xU PISTOLA";"WATER POP xU PISTOLA";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1512,28, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1633,26, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 189 }]"
"{ codigo = 07274, nombre = TEMBLEKE DOMINO x10u, descripcion = TEMBLEKE DOMINO x10u, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07274;"TEMBLEKE DOMINO x10u";"TEMBLEKE DOMINO x10u";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 604,61, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 652,98, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 54 }]"
"{ codigo = 07277, nombre = BIZC. ARROZ DULCE x50g GALLO, descripcion = BIZC. ARROZ DULCE x50g GALLO, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07277;"BIZC. ARROZ DULCE x50g GALLO";"BIZC. ARROZ DULCE x50g GALLO";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 546,46, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 590,17, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 07278, nombre = GOMA GOLOMIX x800g MINIFRUTAL, descripcion = GOMA GOLOMIX x800g MINIFRUTAL, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07278;"GOMA GOLOMIX x800g MINIFRUTAL";"GOMA GOLOMIX x800g MINIFRUTAL";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 3145,61, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 3397,26, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 46 }]"
"{ codigo = 07279, nombre = GOMA GOLOMIX x800g GUSANO, descripcion = GOMA GOLOMIX x800g GUSANO, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07279;"GOMA GOLOMIX x800g GUSANO";"GOMA GOLOMIX x800g GUSANO";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 3145,61, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 3397,26, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 21 }]"
"{ codigo = 07281, nombre = PASTILLAS FREEGELLS x12u EUCALIPTO, descripcion = PASTILLAS FREEGELLS x12u EUCALIPTO, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07281;"PASTILLAS FREEGELLS x12u EUCALIPTO";"PASTILLAS FREEGELLS x12u EUCALIPTO";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1796,36, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1940,07, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 33 }]"
"{ codigo = 07282, nombre = HARIBO x160g GOLDBEARS, descripcion = HARIBO x160g GOLDBEARS, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07282;"HARIBO x160g GOLDBEARS";"HARIBO x160g GOLDBEARS";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 2846,57, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 3074,29, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 48 }]"
"{ codigo = 07284, nombre = M&MS CHOCOLATE x48g, descripcion = M&MS CHOCOLATE x48g, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07284;"M&MS CHOCOLATE x48g";"M&MS CHOCOLATE x48g";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1567,95, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1693,38, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
